	state	year	urate	children	nonwhite	finc	earn	age	ed	work	unearn
371	14	1991	9.100000381	2	1	13437.45595	0	21	9	0	13.43745595
372	14	1991	9.100000381	2	1	5995.770925	0	34	11	0	5.995770925
373	14	1991	9.100000381	2	0	0	0	23	11	0	0
374	14	1991	9.100000381	1	0	9427.312775	9427.312775	47	3	1	0
375	14	1991	9.100000381	0	1	7353.303965	0	35	3	0	7.353303965
376	14	1991	9.100000381	0	1	12927.20264	0	46	11	0	12.92720264
377	14	1991	9.100000381	0	0	21217.34582	21211.45374	54	7	1	0.00589207
378	14	1991	9.100000381	2	0	8908.810573	0	39	10	0	8.908810573
379	14	1991	9.100000381	3	0	24982.37886	18854.62555	30	10	1	6.127753304
380	14	1991	9.100000381	3	1	8939.449339	0	24	11	0	8.939449339
381	14	1991	9.100000381	1	0	14140.96916	14140.96916	40	9	1	0
382	14	1991	9.100000381	0	1	4987.048458	4574.603524	31	9	1	0.412444934
383	14	1991	9.100000381	2	0	7424.008811	2474.669604	25	9	1	4.949339207
384	14	1991	9.100000381	1	0	7935.440529	0	34	11	0	7.935440529
385	14	1991	9.100000381	0	0	40223.98678	35616.38767	28	9	1	4.607599119
386	14	1991	9.100000381	1	0	41227.9956	26867.84141	26	10	1	14.36015419
387	14	1991	9.100000381	3	0	11095.94714	0	29	11	0	11.09594714
388	14	1991	9.100000381	0	1	2710.352423	0	40	7	0	2.710352423
389	14	1991	9.100000381	0	1	14848.01762	10605.72687	51	10	0	4.242290749
390	14	1991	9.100000381	0	0	3464.537445	1696.9163	46	9	0	1.767621145
391	14	1991	9.100000381	0	0	40223.98678	35616.38767	26	9	1	4.607599119
392	14	1991	9.100000381	0	0	13433.92071	7070.484582	40	9	1	6.363436123
393	14	1991	9.100000381	3	1	8880.528634	0	34	11	0	8.880528634
394	14	1991	9.100000381	0	0	46012.35683	36619.21806	22	10	0	9.393138767
395	14	1991	9.100000381	1	0	5538.546256	5538.546256	22	10	1	0
396	14	1991	9.100000381	0	0	631.629956	0	45	7	0	0.631629956
397	14	1991	9.100000381	0	0	4713.656388	0	38	10	0	4.713656388
398	14	1991	9.100000381	0	0	12962.55507	12962.55507	36	11	1	0
399	14	1991	9.100000381	4	0	31640.4185	22154.18502	25	11	1	9.48623348
400	14	1991	9.100000381	0	1	11732.29075	10723.56828	24	7	0	1.008722467
401	14	1991	9.100000381	1	1	3280.704846	0	21	10	0	3.280704846
402	14	1991	9.100000381	0	0	0	0	23	10	0	0
403	14	1991	9.100000381	1	0	39906.99339	24628.85463	53	3	0	15.27813877
404	14	1991	9.100000381	2	0	33745.06608	18854.62555	38	9	1	14.89044053
405	14	1991	9.100000381	0	1	37869.51542	37869.51542	44	11	1	0
406	14	1991	9.100000381	0	0	55722.48899	3535.242291	27	3	1	52.1872467
407	14	1991	9.100000381	1	1	12585.46256	0	38	11	0	12.58546256
408	14	1991	9.100000381	6	1	22049.30617	1178.414097	31	11	0	20.87089207
409	14	1991	9.100000381	3	1	9250.550661	0	32	11	0	9.250550661
410	14	1991	9.100000381	2	1	9375.462555	0	36	3	0	9.375462555
411	14	1991	9.100000381	0	0	3558.810573	3535.242291	30	11	1	0.023568282
412	14	1991	9.100000381	2	0	54692.55507	49964.75771	54	0	1	4.727797357
413	14	1991	9.100000381	0	1	4694.801762	0	47	7	0	4.694801762
414	14	1991	9.100000381	2	0	10134.36123	7070.484582	27	10	1	3.063876652
415	14	1991	9.100000381	0	0	3464.537445	1696.9163	26	10	1	1.767621145
416	14	1991	9.100000381	1	1	1060.572687	0	21	7	0	1.060572687
417	14	1991	9.100000381	5	1	18072.15859	18072.15859	37	11	1	0
418	14	1991	9.100000381	1	0	7070.484582	0	37	10	0	7.070484582
419	14	1991	9.100000381	0	1	14296.51982	0	45	3	0	14.29651982
420	14	1991	9.100000381	3	1	2715.066079	0	37	0	0	2.715066079
421	14	1991	9.100000381	0	0	35763.68943	35763.68943	20	11	1	0
422	14	1991	9.100000381	3	1	8484.581498	0	32	10	0	8.484581498
423	14	1991	9.100000381	2	1	5716.486784	0	22	10	0	5.716486784
424	14	1991	9.100000381	0	0	5577.433921	0	47	11	0	5.577433921
425	14	1991	9.100000381	1	0	6639.185022	412.4449339	32	11	1	6.226740088
426	14	1991	9.100000381	2	1	28355	27598.45815	24	7	1	0.75654185
427	14	1991	9.100000381	3	0	3535.242291	0	24	11	0	3.535242291
428	14	1991	9.100000381	3	1	8578.854626	0	34	7	0	8.578854626
429	14	1991	9.100000381	0	0	102398.293	94273.12775	53	10	1	8.125165198
430	14	1991	9.100000381	0	0	40223.98678	35616.38767	46	3	1	4.607599119
431	14	1991	9.100000381	2	0	52557.26872	47431.1674	22	3	1	5.126101322
432	14	1991	9.100000381	0	1	14140.96916	14140.96916	41	0	1	0
433	14	1991	9.100000381	0	0	18898.22687	18560.02203	22	11	1	0.338204846
434	15	1991	8.600000381	0	1	12255.50661	12255.50661	21	3	1	0
435	15	1991	8.600000381	0	0	10978.10573	10624.5815	27	9	1	0.353524229
436	15	1991	8.600000381	0	1	0	0	20	7	0	0
437	15	1991	8.600000381	3	1	10591.5859	5361.784141	30	11	1	5.229801762
438	15	1991	8.600000381	1	0	45506.81718	34294.20705	50	7	1	11.21261013
439	15	1991	8.600000381	0	0	24690.13216	14247.02643	21	11	1	10.44310573
440	15	1991	8.600000381	0	0	128229.13	107471.3656	28	7	0	20.75776432
441	15	1991	8.600000381	0	0	9073.788546	8917.059471	22	11	1	0.156729075
442	15	1991	8.600000381	0	1	11094.76872	11094.76872	22	10	1	0
443	15	1991	8.600000381	1	1	13070.96916	12685.62775	24	7	1	0.38534141
444	15	1991	8.600000381	1	1	4525.110132	0	26	3	0	4.525110132
445	15	1991	8.600000381	2	0	7834.096916	0	28	9	0	7.834096916
446	15	1991	8.600000381	0	1	21178.45815	20589.2511	37	7	1	0.589207048
447	15	1991	8.600000381	2	0	8541.145374	0	30	10	0	8.541145374
448	15	1991	8.600000381	2	0	8187.621145	0	34	10	0	8.187621145
449	16	1991	6.800000191	1	1	13787.44493	13787.44493	31	11	1	0
450	16	1991	6.800000191	0	1	85783.8326	78477.6652	51	7	1	7.306167401
451	16	1991	6.800000191	1	1	7763.392071	0	20	11	0	7.763392071
452	16	1991	6.800000191	2	1	8248.898678	4713.656388	26	11	1	3.535242291
453	16	1991	6.800000191	2	1	24247.04846	20033.03965	41	7	1	4.214008811
454	16	1991	6.800000191	1	0	37355.72687	37355.72687	20	11	1	0
455	16	1991	6.800000191	2	0	5016.508811	0	26	10	0	5.016508811
456	16	1991	6.800000191	2	1	9439.096916	9427.312775	28	9	1	0.011784141
457	16	1991	6.800000191	1	1	5755.374449	0	29	7	0	5.755374449
458	16	1991	6.800000191	0	0	25335.90308	24746.69604	51	10	1	0.589207048
459	16	1991	6.800000191	0	0	1767.621145	0	42	7	0	1.767621145
460	16	1991	6.800000191	3	0	11312.77533	0	25	11	0	11.31277533
461	16	1991	6.800000191	0	1	15404.22908	7188.325991	42	10	1	8.215903084
462	16	1991	6.800000191	0	0	31699.33921	30638.76652	28	11	1	1.060572687
463	16	1991	6.800000191	0	1	17096.43172	17096.43172	46	11	1	0
464	16	1991	6.800000191	1	1	13568.25991	13568.25991	52	7	1	0
465	16	1991	6.800000191	3	1	9474.449339	0	22	11	0	9.474449339
466	16	1991	6.800000191	1	1	7636.123348	0	23	11	0	7.636123348
467	21	1991	7.300000191	2	0	7356.839207	392.4118943	23	10	1	6.964427313
468	21	1991	7.300000191	0	1	41244.49339	41244.49339	46	11	1	0
469	21	1991	7.300000191	0	1	86318.8326	80132.15859	51	11	1	6.186674009
470	21	1991	7.300000191	2	1	4157.444934	0	26	11	0	4.157444934
471	21	1991	7.300000191	2	1	5317.004405	0	26	11	0	5.317004405
472	21	1991	7.300000191	0	1	2445.209251	0	40	10	0	2.445209251
473	21	1991	7.300000191	3	1	48197.13656	41244.49339	47	11	1	6.952643172
474	21	1991	7.300000191	2	1	10238.06167	0	45	7	0	10.23806167
475	21	1991	7.300000191	2	1	5727.092511	0	28	7	0	5.727092511
476	21	1991	7.300000191	3	1	10414.82379	0	30	9	0	10.41482379
477	21	1991	7.300000191	4	1	6193.744493	1649.779736	30	0	1	4.543964758
478	21	1991	7.300000191	0	1	25645.82599	19684.22908	46	7	0	5.961596916
479	21	1991	7.300000191	2	1	7629.052863	0	30	7	0	7.629052863
480	21	1991	7.300000191	0	0	36530.837	36530.837	20	11	1	0
481	21	1991	7.300000191	1	1	10652.86344	10605.72687	49	11	1	0.047136564
482	21	1991	7.300000191	0	0	1683.953745	0	52	0	0	1.683953745
483	21	1991	7.300000191	2	0	7306.167401	7306.167401	23	10	1	0
484	21	1991	7.300000191	2	1	8145.198238	0	29	7	0	8.145198238
485	21	1991	7.300000191	0	1	0	0	30	0	0	0
486	21	1991	7.300000191	3	1	8739.118943	0	35	7	0	8.739118943
487	21	1991	7.300000191	2	1	7466.431718	0	32	7	0	7.466431718
488	21	1991	7.300000191	2	1	6617.973568	0	25	7	0	6.617973568
489	21	1991	7.300000191	3	1	7659.69163	0	26	10	0	7.65969163
490	21	1991	7.300000191	3	1	5317.004405	0	37	7	0	5.317004405
491	21	1991	7.300000191	2	1	9531.013216	0	35	10	0	9.531013216
492	21	1991	7.300000191	1	1	11680.44053	0	40	7	0	11.68044053
493	21	1991	7.300000191	4	1	13601.25551	0	37	7	0	13.60125551
494	21	1991	7.300000191	1	1	7070.484582	0	23	7	0	7.070484582
495	21	1991	7.300000191	3	1	13716.74009	1319.823789	33	11	0	12.3969163
496	21	1991	7.300000191	0	1	8625.991189	0	52	10	0	8.625991189
497	21	1991	7.300000191	0	1	4713.656388	0	44	11	0	4.713656388
498	21	1991	7.300000191	1	0	96335.35242	96040.7489	25	11	1	0.294603524
499	21	1991	7.300000191	3	1	8739.118943	0	36	11	0	8.739118943
500	21	1991	7.300000191	0	1	0	0	49	10	0	0
501	21	1991	7.300000191	2	1	4100.881057	0	33	7	0	4.100881057
502	21	1991	7.300000191	0	0	12062.2467	0	46	9	0	12.0622467
503	21	1991	7.300000191	0	0	23568.28194	23568.28194	45	10	1	0
504	21	1991	7.300000191	1	0	36177.31277	30638.76652	27	10	1	5.538546256
505	21	1991	7.300000191	4	0	0	0	32	7	0	0
506	21	1991	7.300000191	1	1	6257.378855	0	40	10	0	6.257378855
507	21	1991	7.300000191	0	0	5892.070485	5892.070485	23	11	1	0
508	21	1991	7.300000191	6	1	595.0991189	0	33	3	0	0.595099119
509	21	1991	7.300000191	3	1	3464.537445	0	26	7	0	3.464537445
510	21	1991	7.300000191	1	1	6740.528634	0	22	10	0	6.740528634
511	21	1991	7.300000191	0	1	54360.24229	46547.35683	31	7	1	7.812885463
512	21	1991	7.300000191	1	1	6617.973568	0	30	11	0	6.617973568
513	21	1991	7.300000191	0	0	24746.69604	24746.69604	36	11	1	0
514	21	1991	7.300000191	1	1	2941.321586	0	21	9	0	2.941321586
515	21	1991	7.300000191	2	1	39106.85022	14140.96916	38	7	1	24.96588106
516	21	1991	7.300000191	6	0	11312.77533	0	33	10	0	11.31277533
517	21	1991	7.300000191	3	1	4327.136564	0	27	9	0	4.327136564
518	21	1991	7.300000191	2	1	472.5440529	0	32	11	0	0.472544053
519	21	1991	7.300000191	3	0	8370.27533	4124.449339	32	11	1	4.245825991
520	21	1991	7.300000191	0	1	56601.5859	47513.65639	36	11	1	9.087929515
521	21	1991	7.300000191	2	1	7127.048458	0	33	9	0	7.127048458
522	21	1991	7.300000191	2	0	32630.28634	9919.889868	22	9	0	22.71039648
523	21	1991	7.300000191	0	0	40490.30837	40066.0793	47	11	1	0.424229075
524	21	1991	7.300000191	0	0	15368.87665	15319.38326	47	11	1	0.049493392
525	21	1991	7.300000191	0	0	29328.37004	2451.101322	30	0	0	26.87726872
526	21	1991	7.300000191	2	0	17676.21145	17676.21145	45	11	1	0
527	21	1991	7.300000191	1	1	7108.193833	0	30	9	0	7.108193833
528	21	1991	7.300000191	4	0	5656.387665	0	37	9	0	5.656387665
529	21	1991	7.300000191	2	1	13651.92731	942.7312775	39	10	1	12.70919604
530	21	1991	7.300000191	0	1	7966.079295	7966.079295	48	11	1	0
531	21	1991	7.300000191	1	1	13551.76212	4124.449339	40	0	1	9.427312775
532	21	1991	7.300000191	0	1	61638.12775	49587.6652	45	7	0	12.05046256
533	21	1991	7.300000191	0	1	30049.55947	30049.55947	45	7	1	0
534	21	1991	7.300000191	0	0	14036.09031	13222.98458	23	11	1	0.813105727
535	21	1991	7.300000191	1	0	4157.444934	0	43	10	0	4.157444934
536	21	1991	7.300000191	0	0	14140.96916	14140.96916	33	7	1	0
537	21	1991	7.300000191	1	1	11850.13216	4713.656388	29	3	0	7.136475771
538	21	1991	7.300000191	0	1	6009.911894	0	29	10	0	6.009911894
539	21	1991	7.300000191	1	1	39283.61234	17676.21145	49	3	1	21.60740088
540	21	1991	7.300000191	0	1	5656.387665	5656.387665	53	0	1	0
541	21	1991	7.300000191	1	1	3871.090308	0	36	11	0	3.871090308
542	21	1991	7.300000191	3	1	3224.140969	0	35	11	0	3.224140969
543	21	1991	7.300000191	4	1	10841.40969	10841.40969	37	11	1	0
544	21	1991	7.300000191	2	1	8145.198238	0	35	7	0	8.145198238
545	21	1991	7.300000191	0	0	8248.898678	0	51	3	0	8.248898678
546	21	1991	7.300000191	1	1	20016.54185	19945.837	43	3	1	0.070704846
547	21	1991	7.300000191	3	1	5727.092511	0	29	10	0	5.727092511
548	21	1991	7.300000191	6	1	1696.9163	0	29	10	0	1.6969163
549	21	1991	7.300000191	2	1	2916.57489	0	20	10	0	2.91657489
550	21	1991	7.300000191	2	1	7339.162996	0	32	7	0	7.339162996
551	21	1991	7.300000191	1	1	6257.378855	0	36	11	0	6.257378855
552	21	1991	7.300000191	4	1	4228.14978	0	29	3	0	4.22814978
553	21	1991	7.300000191	1	0	4060.814978	1703.986784	24	11	1	2.356828194
554	21	1991	7.300000191	2	1	7607.84141	0	39	0	0	7.60784141
555	21	1991	7.300000191	1	1	4383.700441	0	52	11	0	4.383700441
556	21	1991	7.300000191	3	1	29130.39648	29130.39648	51	10	1	0
557	21	1991	7.300000191	0	1	3308.986784	0	37	11	0	3.308986784
558	21	1991	7.300000191	2	1	11029.95595	0	29	11	0	11.02995595
559	21	1991	7.300000191	0	1	10742.42291	9780.837004	25	11	1	0.961585903
560	21	1991	7.300000191	2	1	15182.68723	9427.312775	40	10	1	5.755374449
561	21	1991	7.300000191	2	0	20622.2467	17676.21145	44	9	1	2.946035242
562	21	1991	7.300000191	4	1	15424.26212	0	32	7	0	15.42426212
563	21	1991	7.300000191	0	0	18253.63436	0	34	7	0	18.25363436
564	21	1991	7.300000191	2	0	1414.096916	0	26	11	0	1.414096916
565	21	1991	7.300000191	0	1	12962.55507	0	23	10	0	12.96255507
566	21	1991	7.300000191	3	1	6184.317181	0	29	10	0	6.184317181
567	21	1991	7.300000191	2	0	62563.18282	22272.02643	44	7	0	40.29115639
568	21	1991	7.300000191	2	1	10860.26432	3535.242291	42	11	1	7.325022026
569	21	1991	7.300000191	0	1	0	0	20	9	0	0
570	21	1991	7.300000191	3	1	12962.55507	12962.55507	40	11	1	0
571	21	1991	7.300000191	1	1	4553.392071	0	21	10	0	4.553392071
572	21	1991	7.300000191	3	1	35795.50661	21211.45374	33	10	0	14.58405286
573	21	1991	7.300000191	0	1	71311.72908	71081.93833	48	7	0	0.229790749
574	21	1991	7.300000191	0	0	1923.171806	0	28	10	0	1.923171806
575	21	1991	7.300000191	0	1	7127.048458	0	33	7	0	7.127048458
576	21	1991	7.300000191	1	0	26804.20705	15319.38326	35	11	1	11.48482379
577	21	1991	7.300000191	0	0	6151.321586	0	23	11	0	6.151321586
578	21	1991	7.300000191	1	0	96335.35242	96040.7489	22	11	1	0.294603524
579	21	1991	7.300000191	3	0	4609.955947	0	36	7	0	4.609955947
580	21	1991	7.300000191	0	1	6009.911894	0	20	11	0	6.009911894
581	21	1991	7.300000191	5	1	8248.898678	8248.898678	33	7	1	0
582	21	1991	7.300000191	0	1	0	0	35	7	0	0
583	21	1991	7.300000191	0	1	19632.37886	0	28	9	0	19.63237886
584	21	1991	7.300000191	3	1	13872.29075	8838.105727	31	11	1	5.034185022
585	21	1991	7.300000191	1	0	11199.64758	0	35	9	0	11.19964758
586	21	1991	7.300000191	2	1	2653.788546	0	40	11	0	2.653788546
587	21	1991	7.300000191	3	1	9191.629956	0	34	10	0	9.191629956
588	21	1991	7.300000191	1	1	6617.973568	0	26	10	0	6.617973568
589	21	1991	7.300000191	0	1	6080.61674	0	53	11	0	6.08061674
590	21	1991	7.300000191	2	1	22484.14097	21211.45374	48	7	0	1.272687225
591	21	1991	7.300000191	0	1	17204.84582	12962.55507	26	11	0	4.242290749
592	21	1991	7.300000191	2	1	4694.801762	0	24	10	0	4.694801762
593	21	1991	7.300000191	1	1	18241.85022	0	21	11	0	18.24185022
594	21	1991	7.300000191	2	0	7403.975771	0	53	7	0	7.403975771
595	21	1991	7.300000191	2	1	32630.28634	9919.889868	41	7	1	22.71039648
596	21	1991	7.300000191	2	1	2771.629956	0	27	10	0	2.771629956
597	21	1991	7.300000191	0	0	5522.048458	0	45	7	0	5.522048458
598	21	1991	7.300000191	0	1	4949.339207	707.0484582	45	7	0	4.242290749
599	21	1991	7.300000191	1	1	434.8348018	434.8348018	29	9	1	0
600	21	1991	7.300000191	4	1	7322.665198	0	42	3	0	7.322665198
601	21	1991	7.300000191	3	1	8625.991189	0	38	10	0	8.625991189
602	21	1991	7.300000191	1	1	14140.96916	14140.96916	35	11	1	0
603	21	1991	7.300000191	3	1	2592.511013	0	27	10	0	2.592511013
604	21	1991	7.300000191	1	1	8032.070485	4242.290749	20	10	1	3.789779736
605	21	1991	7.300000191	0	1	22656.18943	21965.63877	42	7	1	0.690550661
606	21	1991	7.300000191	3	1	12472.3348	0	48	7	0	12.4723348
607	21	1991	7.300000191	0	1	17204.84582	12962.55507	50	9	0	4.242290749
608	21	1991	7.300000191	0	0	13476.34361	9175.132159	53	11	1	4.301211454
609	21	1991	7.300000191	0	1	7720.969163	7720.969163	54	7	1	0
610	21	1991	7.300000191	2	1	5517.334802	0	54	0	0	5.517334802
611	21	1991	7.300000191	3	0	17732.77533	0	23	10	0	17.73277533
612	21	1991	7.300000191	0	1	7070.484582	7070.484582	48	10	1	0
613	21	1991	7.300000191	5	1	8484.581498	0	34	3	0	8.484581498
614	21	1991	7.300000191	0	1	3770.92511	3770.92511	39	7	1	0
615	21	1991	7.300000191	0	1	7669.118943	0	40	7	0	7.669118943
616	21	1991	7.300000191	1	1	14730.17621	14730.17621	42	7	1	0
617	21	1991	7.300000191	1	1	8597.709251	0	50	7	0	8.597709251
618	21	1991	7.300000191	0	1	10742.42291	9780.837004	44	10	1	0.961585903
619	21	1991	7.300000191	2	1	22389.86784	22389.86784	25	11	1	0
620	21	1991	7.300000191	2	1	7565.418502	0	35	11	0	7.565418502
621	21	1991	7.300000191	1	0	11818.31498	0	30	11	0	11.81831498
622	21	1991	7.300000191	0	0	50907.48899	50671.80617	21	7	0	0.235682819
623	21	1991	7.300000191	1	1	1696.9163	0	22	11	0	1.6969163
624	21	1991	7.300000191	0	1	8527.004405	2391.002203	50	7	1	6.136002203
625	21	1991	7.300000191	0	1	47052.89648	31993.94273	33	7	1	15.05895374
626	21	1991	7.300000191	4	1	6834.801762	0	32	11	0	6.834801762
627	21	1991	7.300000191	1	1	6617.973568	0	30	9	0	6.617973568
628	21	1991	7.300000191	3	1	9427.312775	0	29	7	0	9.427312775
629	21	1991	7.300000191	1	1	6617.973568	0	49	10	0	6.617973568
630	21	1991	7.300000191	0	1	12491.18943	0	50	7	0	12.49118943
631	21	1991	7.300000191	0	0	11242.07049	0	54	11	0	11.24207049
632	21	1991	7.300000191	0	1	3111.013216	0	48	11	0	3.111013216
633	21	1991	7.300000191	2	1	9813.832599	0	38	9	0	9.813832599
634	21	1991	7.300000191	0	0	18296.05727	0	53	7	0	18.29605727
635	21	1991	7.300000191	0	1	6009.911894	0	22	9	0	6.009911894
636	21	1991	7.300000191	3	1	7056.343612	0	27	11	0	7.056343612
637	21	1991	7.300000191	0	1	6617.973568	0	37	9	0	6.617973568
638	21	1991	7.300000191	1	1	4906.9163	0	24	11	0	4.9069163
639	21	1991	7.300000191	0	1	32995.59471	32995.59471	54	7	1	0
640	21	1991	7.300000191	3	1	9799.69163	0	28	11	0	9.79969163
641	21	1991	7.300000191	2	0	22448.78855	9427.312775	43	9	1	13.02147577
642	21	1991	7.300000191	2	1	9700.704846	0	29	11	0	9.700704846
643	21	1991	7.300000191	0	0	8503.436123	0	34	9	0	8.503436123
644	21	1991	7.300000191	2	1	9427.312775	0	31	9	0	9.427312775
645	21	1991	7.300000191	0	0	61001.78414	54207.04846	29	11	1	6.794735683
646	21	1991	7.300000191	1	1	5392.422908	0	30	9	0	5.392422908
647	21	1991	7.300000191	1	1	0	0	29	11	0	0
648	21	1991	7.300000191	2	1	7070.484582	0	41	7	0	7.070484582
649	21	1991	7.300000191	2	1	6245.594714	0	31	10	0	6.245594714
650	21	1991	7.300000191	0	1	8838.105727	8838.105727	24	11	1	0
651	21	1991	7.300000191	3	1	9474.449339	0	21	10	0	9.474449339
652	21	1991	7.300000191	1	1	8955.947137	8955.947137	42	7	1	0
653	21	1991	7.300000191	3	0	21005.23128	18854.62555	32	11	1	2.150605727
654	21	1991	7.300000191	0	1	49128.0837	41244.49339	23	11	0	7.883590308
655	21	1991	7.300000191	0	1	6852.477974	0	52	10	0	6.852477974
656	21	1991	7.300000191	0	0	7183.612335	0	40	11	0	7.183612335
657	21	1991	7.300000191	0	1	19208.14978	8248.898678	25	11	1	10.9592511
658	21	1991	7.300000191	1	0	21211.45374	21211.45374	41	7	1	0
659	21	1991	7.300000191	1	0	4807.929515	0	41	11	0	4.807929515
660	21	1991	7.300000191	4	1	0	0	44	10	0	0
661	21	1991	7.300000191	0	0	8734.405286	8272.46696	39	7	1	0.461938326
662	21	1991	7.300000191	2	1	13207.6652	6363.436123	34	11	1	6.844229075
663	21	1991	7.300000191	0	1	8831.035242	7063.414097	22	7	1	1.767621145
664	21	1991	7.300000191	1	0	14140.96916	14140.96916	49	10	1	0
665	21	1991	7.300000191	0	1	24069.10793	20033.03965	53	7	1	4.036068282
666	21	1991	7.300000191	0	1	32482.98458	32296.79515	51	9	1	0.186189427
667	21	1991	7.300000191	0	1	0	0	20	10	0	0
668	21	1991	7.300000191	0	1	8640.132159	0	35	7	0	8.640132159
669	21	1991	7.300000191	1	1	2743.348018	0	24	11	0	2.743348018
670	21	1991	7.300000191	5	1	12500.61674	0	35	7	0	12.50061674
671	21	1991	7.300000191	0	0	21979.77974	17677.38987	21	10	0	4.302389868
672	21	1991	7.300000191	0	1	6009.911894	0	49	11	0	6.009911894
673	21	1991	7.300000191	1	1	36530.837	36530.837	26	7	1	0
674	21	1991	7.300000191	0	1	10266.34361	0	47	7	0	10.26634361
675	21	1991	7.300000191	4	1	7077.555066	0	33	9	0	7.077555066
676	21	1991	7.300000191	1	1	2121.145374	2121.145374	45	7	0	0
677	21	1991	7.300000191	0	1	17676.21145	17676.21145	44	7	1	0
678	21	1991	7.300000191	0	1	11784.14097	11784.14097	54	11	1	0
679	21	1991	7.300000191	0	0	28694.38326	28281.93833	34	10	1	0.412444934
680	21	1991	7.300000191	1	0	0	0	28	7	0	0
681	21	1991	7.300000191	3	1	9630	0	27	11	0	9.63
682	21	1991	7.300000191	2	1	7452.290749	0	29	11	0	7.452290749
683	21	1991	7.300000191	0	0	0	0	33	10	0	0
684	21	1991	7.300000191	0	0	5892.070485	5892.070485	20	11	1	0
685	21	1991	7.300000191	4	1	10916.82819	0	36	10	0	10.91682819
686	21	1991	7.300000191	1	1	7070.484582	0	36	7	0	7.070484582
687	21	1991	7.300000191	3	1	13147.56608	12962.55507	39	7	1	0.185011013
688	21	1991	7.300000191	0	1	41544.98899	41244.49339	45	7	0	0.300495595
689	21	1991	7.300000191	1	1	6292.731278	0	27	9	0	6.292731278
690	21	1991	7.300000191	1	1	2187.136564	0	25	11	0	2.187136564
691	21	1991	7.300000191	1	0	53203.03965	21211.45374	37	10	0	31.9915859
692	21	1991	7.300000191	3	1	10723.56828	0	30	11	0	10.72356828
693	21	1991	7.300000191	3	1	10860.26432	0	33	11	0	10.86026432
694	21	1991	7.300000191	2	1	19335.4185	8248.898678	40	9	0	11.08651982
695	21	1991	7.300000191	0	0	31777.11454	17378.07269	40	0	1	14.39904185
696	21	1991	7.300000191	0	0	30285.24229	30285.24229	28	11	1	0
697	21	1991	7.300000191	3	1	4609.955947	0	34	0	0	4.609955947
698	21	1991	7.300000191	1	1	8201.762115	0	45	9	0	8.201762115
699	21	1991	7.300000191	2	1	23721.47577	19479.18502	21	7	1	4.242290749
700	21	1991	7.300000191	1	1	2121.145374	0	21	11	0	2.121145374
701	21	1991	7.300000191	4	1	9474.449339	0	36	9	0	9.474449339
702	21	1991	7.300000191	2	0	23602.45595	17474.70264	28	11	1	6.127753304
703	21	1991	7.300000191	0	1	47160.13216	47136.56388	50	10	1	0.023568282
